timestep,demand_el,demand_th,demand_water,demand_f,wastewater,heat_demand_digester,electricity_demand_digester
7357,4703.196,1965.237,95.3267,0.084862,0.095,556.4443094,112.575
7358,4703.196,1966.237,96.3267,0.052101,0.095,606.7857565,112.575
7359,4703.196,1967.237,97.3267,0.014673,0.095,732.7711581,112.575
7360,4703.196,1968.237,98.3267,0,0.095,863.1844985,112.575
7361,4703.196,1969.237,99.3267,0,0.095,897.0266022,112.575
7362,4703.196,1970.237,100.3267,0,0.095,922.8562452,112.575
7363,4703.196,1971.237,101.3267,0,0.095,942.5711156,112.575
7364,4703.196,1972.237,102.3267,0,0.095,958.3851827,112.575
7365,4703.196,1973.237,103.3267,0,0.095,971.3527178,112.575
7366,4703.196,1974.237,104.3267,0,0.095,975.0426668,112.575
7367,4703.196,1975.237,105.3267,0,0.095,960.2301572,112.575
7368,4703.196,1976.237,106.3267,0,0.095,956.0130727,112.575
7369,4703.196,1977.237,107.3267,0,0.095,964.183674,112.575
7370,4703.196,1978.237,108.3267,0,0.095,969.4023162,112.575
7371,4703.196,1979.237,109.3267,0,0.095,976.9930684,112.575
7372,4703.196,1980.237,110.3267,0,0.095,986.8505036,112.575
7373,4703.196,1981.237,111.3267,0,0.095,982.158997,112.575
7374,4703.196,1982.237,112.3267,0,0.095,869.8264067,112.575
7375,4703.196,1983.237,113.3267,0,0.095,732.9820123,112.575
7376,4703.196,1984.237,114.3267,0.062188,0.095,610.4757055,112.575
7377,4703.196,1985.237,115.3267,0.15426,0.095,517.9106991,112.575
7378,4703.196,1986.237,116.3267,0.16016,0.095,460.8219167,112.575
7379,4703.196,1987.237,117.3267,0.1036,0.095,430.5643349,112.575
7380,4703.196,1988.237,118.3267,0.084862,0.095,421.7084573,112.575
7381,4703.196,1989.237,119.3267,0,0.095,435.5721228,112.575
7382,4703.196,1990.237,120.3267,0,0.095,481.2220633,112.575
7383,4703.196,1991.237,121.3267,0.062188,0.095,573.2072206,112.575
7384,4703.196,1992.237,122.3267,0.15426,0.095,707.8903591,112.575
7385,4703.196,1993.237,123.3267,0.16016,0.095,815.8477242,112.575
7386,4703.196,1994.237,124.3267,0.1036,0.095,845.9471653,112.575
7387,4703.196,1995.237,125.3267,0.084862,0.095,836.8277199,112.575
7388,4703.196,1996.237,126.3267,0.052101,0.095,847.5812856,112.575
7389,4703.196,1997.237,127.3267,0.014673,0.095,877.3644454,112.575
7390,4703.196,1998.237,128.3267,0,0.095,899.8204207,112.575
7391,4703.196,1999.237,129.3267,0,0.095,919.2190098,112.575
7392,4703.196,2000.237,130.3267,0,0.095,935.8764938,112.575
7393,4703.196,2001.237,131.3267,0,0.095,950.372722,112.575
7394,4703.196,2002.237,132.3267,0,0.095,959.4921674,112.575
7395,4703.196,2003.237,133.3267,0,0.095,968.4007586,112.575
7396,4703.196,2004.237,134.3267,0,0.095,978.6271887,112.575
7397,4703.196,2005.237,135.3267,0,0.095,974.0938228,112.575
7398,4703.196,2006.237,136.3267,0,0.095,859.2309817,112.575
7399,4703.196,2007.237,137.3267,0,0.095,706.9415151,112.575
7400,4703.196,2008.237,138.3267,0,0.095,554.9683298,112.575
7401,4703.196,1809.237,139.3267,0,0.095,445.7458393,112.575
7402,4703.196,1810.237,140.3267,0,0.095,379.4321844,112.575
7403,4703.196,1811.237,141.3267,0,0.095,347.6459095,112.575
7404,4703.196,1812.237,142.3267,0,0.095,346.275357,112.575
7405,4703.196,1813.237,143.3267,0,0.095,367.7824883,112.575
7406,4703.196,1814.237,144.3267,0.062188,0.095,421.1813217,112.575
7407,4703.196,1815.237,145.3267,0.15426,0.095,583.1173693,112.575
7408,4703.196,1816.237,146.3267,0.16016,0.095,693.6576987,112.575
7409,4703.196,1817.237,147.3267,0.1036,0.095,752.8023098,112.575
7410,4703.196,1818.237,148.3267,0.084862,0.095,788.9110965,112.575
7411,4703.196,1819.237,149.3267,0,0.095,806.5701381,112.575
7412,4703.196,1820.237,150.3267,0,0.095,806.939133,112.575
7413,4703.196,1821.237,151.3267,0.062188,0.095,806.6755652,112.575
7414,4703.196,1822.237,152.3267,0.15426,0.095,826.3904356,112.575
7415,4703.196,1823.237,153.3267,0.16016,0.095,844.7347535,112.575
7416,4703.196,1824.237,154.3267,0.1036,0.095,863.3426392,112.575
7417,4703.196,1825.237,155.3267,0.084862,0.095,879.0512792,112.575
7418,4703.196,1826.237,156.3267,0.052101,0.095,891.333538,112.575
7419,4703.196,1827.237,157.3267,0.014673,0.095,901.8235359,112.575
7420,4703.196,1828.237,158.3267,0,0.095,913.3150914,112.575
7421,4703.196,1829.237,159.3267,0,0.095,915.1073523,112.575
7422,4703.196,1830.237,160.3267,0,0.095,819.7485274,112.575
7423,4703.196,1831.237,161.3267,0,0.095,673.7319741,112.575
7424,4703.196,1832.237,162.3267,0,0.095,523.6564768,112.575
7425,4703.196,1833.237,163.3267,0,0.095,426.7689588,112.575
7426,4703.196,1834.237,164.3267,0,0.095,373.0011305,112.575
7427,4703.196,1835.237,165.3267,0,0.095,353.0226923,112.575
7428,4703.196,1836.237,166.3267,0,0.095,356.3436464,112.575
7429,4703.196,1837.237,167.3267,0,0.095,379.5903251,112.575
7430,4703.196,1838.237,168.3267,0,0.095,430.7224756,112.575
7431,4703.196,1839.237,169.3267,0,0.095,581.4305355,112.575
7432,4703.196,1840.237,170.3267,0,0.095,697.0840799,112.575
7433,4703.196,1841.237,171.3267,0,0.095,712.0547301,112.575
7434,4703.196,1842.237,172.3267,0,0.095,703.8314152,112.575
7435,4703.196,1843.237,173.3267,0,0.095,740.6254781,112.575
7436,4703.196,1844.237,174.3267,0.062188,0.095,777.2614003,112.575
7437,4703.196,1845.237,175.3267,0.15426,0.095,808.3096855,112.575
7438,4703.196,1846.237,176.3267,0.16016,0.095,837.9874182,112.575
7439,4703.196,1847.237,177.3267,0.1036,0.095,861.6030918,112.575
7440,4703.196,1848.237,178.3267,0.084862,0.095,875.5194709,112.575
7441,4703.196,1849.237,179.3267,0,0.095,878.6822843,112.575
7442,4703.196,1850.237,180.3267,0,0.095,879.0512792,112.575
7443,4703.196,1851.237,181.3267,0.062188,0.095,883.8482129,112.575
7444,4703.196,1852.237,182.3267,0.15426,0.095,896.7103208,112.575
7445,4703.196,1853.237,183.3267,0.16016,0.095,904.9336358,112.575
7446,4703.196,1854.237,184.3267,0.1036,0.095,813.844609,112.575
7447,4703.196,1855.237,185.3267,0.084862,0.095,666.4047896,112.575
7448,4703.196,1856.237,186.3267,0.052101,0.095,531.8270782,112.575
7449,4703.196,1857.237,187.3267,0.014673,0.095,450.8063408,112.575
7450,4703.196,1858.237,188.3267,0,0.095,403.2059987,112.575
7451,4703.196,1859.237,189.3267,0,0.095,375.5313812,112.575
7452,4703.196,1860.237,190.3267,0,0.095,371.2088695,112.575
7453,4703.196,1861.237,191.3267,0,0.095,388.6043434,112.575
7454,4703.196,1862.237,192.3267,0,0.095,432.0403145,112.575
7455,4703.196,1863.237,193.3267,0,0.095,596.4538993,112.575
7456,4703.196,1864.237,194.3267,0,0.095,708.2066404,112.575
7457,4703.196,1865.237,195.3267,0,0.095,705.9399575,112.575
7458,4703.196,1866.237,196.3267,0,0.095,723.3354313,112.575
7459,4703.196,1867.237,197.3267,0,0.095,753.013164,112.575
7460,4703.196,1868.237,198.3267,0,0.095,775.2582852,112.575
7461,4703.196,1869.237,58.2893,0,0.095,796.81813,112.575
7462,4703.196,1870.237,59.2893,0,0.095,813.0539056,112.575
7463,4703.196,1871.237,60.2893,0,0.095,821.9624968,112.575
7464,4703.196,1872.237,61.2893,0,0.095,833.6649065,112.575
7465,4703.196,1873.237,62.2893,0,0.095,847.3704313,112.575
7466,4703.196,1874.237,63.2893,0.062188,0.095,860.0743986,112.575
7467,4703.196,1875.237,64.2893,0.15426,0.095,878.1024352,112.575
7468,4703.196,1876.237,65.2893,0.16016,0.095,893.8110752,112.575
7469,4703.196,1877.237,66.2893,0.1036,0.095,899.0824309,112.575
7470,4703.196,1878.237,67.2893,0.084862,0.095,821.9097832,112.575
7471,4703.196,1879.237,68.2893,0,0.095,678.4234806,112.575
7472,4703.196,1880.237,69.2893,0,0.095,529.9293901,112.575
7473,4703.196,1881.237,70.2893,0.062188,0.095,426.7689588,112.575
7474,4703.196,1882.237,71.2893,0.15426,0.095,363.4072631,112.575
7475,4703.196,1883.237,72.2893,0.16016,0.095,323.8193816,112.575
7476,4703.196,1884.237,73.2893,0.1036,0.095,319.6550106,112.575
7477,4703.196,1885.237,74.2893,0.084862,0.095,342.3745538,112.575
7478,4703.196,1886.237,75.2893,0.052101,0.095,397.4075074,112.575
7479,4703.196,1887.237,76.2893,0.014673,0.095,538.4689864,112.575
7480,4703.196,1888.237,77.2893,0,0.095,618.1718848,112.575
7481,4703.196,1889.237,78.2893,0,0.095,691.7600106,112.575
7482,4703.196,1890.237,79.2893,0,0.095,754.9108521,112.575
7483,4703.196,1891.237,80.2893,0,0.095,766.0861262,112.575
7484,4703.196,1892.237,81.2893,0,0.095,750.3247726,112.575
7485,4703.196,1893.237,82.2893,0,0.095,776.9978325,112.575
7486,4703.196,1894.237,83.2893,0,0.095,802.774762,112.575
7487,4703.196,1895.237,84.2893,0,0.095,816.8492818,112.575
7488,4703.196,1896.237,85.2893,0,0.095,834.6137505,112.575
7489,4703.196,1897.237,86.2893,0,0.095,849.1099787,112.575
7490,4703.196,1898.237,87.2893,0,0.095,859.3891224,112.575
7491,4703.196,1899.237,88.2893,0,0.095,874.5179133,112.575
7492,4703.196,1900.237,89.2893,0,0.095,891.80796,112.575
7493,4703.196,1901.237,90.2893,0,0.095,898.1335869,112.575
7494,4703.196,1902.237,91.2893,0,0.095,820.6973714,112.575
7495,4703.196,1903.237,92.2893,0,0.095,685.645238,112.575
7496,4703.196,1904.237,93.2893,0.062188,0.095,546.6395877,112.575
7497,4703.196,1905.237,94.2893,0.15426,0.095,442.7411666,112.575
7498,4703.196,1906.237,95.2893,0.16016,0.095,381.5934403,112.575
7499,4703.196,1907.237,96.2893,0.1036,0.095,348.7528942,112.575
7500,4703.196,1908.237,97.2893,0.084862,0.095,345.0102316,112.575
7501,4703.196,1909.237,98.2893,0,0.095,367.0444985,112.575
7502,4703.196,1910.237,99.2893,0,0.095,424.238708,112.575
7503,4703.196,1911.237,100.2893,0.062188,0.095,514.589745,112.575
7504,4703.196,1912.237,101.2893,0.15426,0.095,617.6447492,112.575
7505,4703.196,1913.237,102.2893,0.16016,0.095,711.5275945,112.575
7506,4703.196,1914.237,103.2893,0.1036,0.095,741.943317,112.575
7507,4703.196,1915.237,104.2893,0.084862,0.095,722.4393009,112.575
7508,4703.196,1916.237,105.2893,0.052101,0.095,737.6208053,112.575
7509,4703.196,1917.237,106.2893,0.014673,0.095,760.3403485,112.575
7510,4703.196,1918.237,107.2893,0,0.095,773.5714513,112.575
7511,4703.196,1919.237,108.2893,0,0.095,787.1188355,112.575
7512,4703.196,1920.237,109.2893,0,0.095,802.9329027,112.575
7513,4703.196,1921.237,110.2893,0,0.095,817.9562665,112.575
7514,4703.196,1922.237,111.2893,0,0.095,827.4447067,112.575
7515,4703.196,1923.237,112.2893,0,0.095,832.5579218,112.575
7516,4703.196,1924.237,113.2893,0,0.095,844.313045,112.575
7517,4703.196,1925.237,114.2893,0,0.095,849.6898279,112.575
7518,4703.196,1926.237,115.2893,0,0.095,768.7745176,112.575
7519,4703.196,1927.237,116.2893,0,0.095,642.0511262,112.575
7520,4703.196,1928.237,117.2893,0,0.095,511.6377858,112.575
7521,4703.196,1929.237,118.2893,0,0.095,432.7255907,112.575
7522,4703.196,1930.237,119.2893,0,0.095,387.3919316,112.575
7523,4703.196,1931.237,120.2893,0,0.095,354.8676668,112.575
7524,4703.196,1932.237,121.2893,0,0.095,352.9172652,112.575
7525,4703.196,1933.237,122.2893,0,0.095,362.1421377,112.575
7526,4703.196,1934.237,123.2893,0.062188,0.095,401.2555971,112.575
7527,4703.196,1935.237,124.2893,0.15426,0.095,571.3095325,112.575
7528,4703.196,1936.237,125.2893,0.16016,0.095,680.9010178,112.575
7529,4703.196,1937.237,126.2893,0.1036,0.095,705.3601084,112.575
7530,4703.196,1938.237,127.2893,0.084862,0.095,686.8576498,112.575
7531,4703.196,1939.237,128.2893,0,0.095,712.4764386,112.575
7532,4703.196,1940.237,129.2893,0,0.095,733.2982937,112.575
7533,4703.196,1941.237,130.2893,0.062188,0.095,754.0674352,112.575
7534,4703.196,1942.237,131.2893,0.15426,0.095,771.6210497,112.575
7535,4703.196,1943.237,132.2893,0.16016,0.095,799.2429537,112.575
7536,4703.196,1944.237,133.2893,0.1036,0.095,830.9765151,112.575
7537,4703.196,1945.237,134.2893,0.084862,0.095,854.3813344,112.575
7538,4703.196,1946.237,135.2893,0.052101,0.095,870.7752507,112.575
7539,4703.196,1947.237,136.2893,0.014673,0.095,880.3164046,112.575
7540,4703.196,1948.237,137.2893,0,0.095,886.9055992,112.575
7541,4703.196,1949.237,138.2893,0,0.095,889.1195686,112.575
7542,4703.196,1950.237,139.2893,0,0.095,790.1762218,112.575
7543,4703.196,1951.237,140.2893,0,0.095,635.3037909,112.575
7544,4703.196,1952.237,141.2893,0,0.095,490.3415087,112.575
7545,4703.196,1953.237,142.2893,0,0.095,397.2493668,112.575
7546,4703.196,1954.237,143.2893,0,0.095,354.4986719,112.575
7547,4703.196,1955.237,144.2893,0,0.095,339.5807352,112.575
7548,4703.196,1956.237,145.2893,0,0.095,347.9094773,112.575
7549,4703.196,1957.237,146.2893,0,0.095,378.9050489,112.575
7550,4703.196,1958.237,147.2893,0,0.095,435.8884042,112.575
7551,4703.196,1959.237,148.2893,0,0.095,604.7826413,112.575
7552,4703.196,1960.237,149.2893,0,0.095,721.3850297,112.575
7553,4703.196,1961.237,150.2893,0,0.095,723.7044262,112.575
7554,4703.196,1962.237,151.2893,0,0.095,762.7651721,112.575
7555,4703.196,1963.237,152.2893,0,0.095,793.8661708,112.575
7556,4703.196,1964.237,153.2893,0.062188,0.095,828.604405,112.575
7557,4703.196,1965.237,154.2893,0.15426,0.095,863.3953527,112.575
7558,4703.196,1966.237,155.2893,0.16016,0.095,894.9707735,112.575
7559,4703.196,1967.237,156.2893,0.1036,0.095,915.8980557,112.575
7560,4703.196,1968.237,157.2893,0.084862,0.095,930.974133,112.575
7561,4703.196,1969.237,158.2893,0,0.095,951.690561,112.575
7562,4703.196,1970.237,159.2893,0,0.095,972.5651296,112.575
7563,4703.196,1971.237,160.2893,0.062188,0.095,991.5947237,112.575
7564,4703.196,1972.237,161.2893,0.15426,0.095,1009.570047,112.575
7565,4703.196,1973.237,162.2893,0.16016,0.095,1019.269341,112.575
7566,4703.196,1974.237,163.2893,0.1036,0.095,916.5833319,112.575
7567,4703.196,1975.237,164.2893,0.084862,0.095,760.0240671,112.575
7568,4703.196,1976.237,165.2893,0.052101,0.095,604.3609328,112.575
7569,4703.196,1977.237,166.2893,0.014673,0.095,504.6268827,112.575
7570,4703.196,1978.237,167.2893,0,0.095,453.5474458,112.575
7571,4703.196,1979.237,168.2893,0,0.095,430.0899129,112.575
7572,4703.196,1980.237,169.2893,0,0.095,425.1875521,112.575
7573,4703.196,1981.237,170.2893,0,0.095,439.8419209,112.575
7574,4703.196,1982.237,171.2893,0,0.095,486.3352784,112.575
7575,4703.196,1983.237,172.2893,0,0.095,647.3751955,112.575
7576,4703.196,1984.237,173.2893,0,0.095,781.6893391,112.575
7577,4703.196,1985.237,174.2893,0,0.095,818.2725478,112.575
7578,4703.196,1986.237,175.2893,0,0.095,801.7204908,112.575
7579,4703.196,1987.237,176.2893,0,0.095,822.1206375,112.575
7580,4703.196,1988.237,177.2893,0,0.095,834.0866149,112.575
7581,4703.196,1989.237,178.2893,0,0.095,850.9022397,112.575
7582,4703.196,1990.237,179.2893,0,0.095,866.9271611,112.575
7583,4703.196,1991.237,180.2893,0,0.095,883.8482129,112.575
7584,4703.196,1992.237,181.2893,0,0.095,894.6544921,112.575
7585,4703.196,1993.237,182.2893,0,0.095,898.0281598,112.575
7586,4703.196,1994.237,183.2893,0.062188,0.095,901.6126817,112.575
7587,4703.196,1995.237,184.2893,0.15426,0.095,906.8840374,112.575
7588,4703.196,1996.237,185.2893,0.16016,0.095,914.1585083,112.575
7589,4703.196,1997.237,186.2893,0.1036,0.095,912.8933829,112.575
7590,4703.196,1998.237,187.2893,0.084862,0.095,835.509881,112.575
7591,4703.196,1999.237,188.2893,0,0.095,720.4888993,112.575
7592,4703.196,2000.237,189.2893,0,0.095,588.4941521,112.575
7593,4703.196,2001.237,190.2893,0.062188,0.095,492.6081917,112.575
7594,4703.196,2002.237,191.2893,0.15426,0.095,427.1379537,112.575
7595,4703.196,2003.237,192.2893,0.16016,0.095,384.7035402,112.575
7596,4703.196,2004.237,193.2893,0.1036,0.095,370.5235933,112.575
7597,4703.196,2005.237,194.2893,0.084862,0.095,386.864796,112.575
7598,4703.196,2006.237,195.2893,0.052101,0.095,438.04966,112.575
7599,4703.196,2007.237,196.2893,0.014673,0.095,602.5159583,112.575
7600,4703.196,2008.237,197.2893,0,0.095,711.2113132,112.575
7601,4703.196,1809.237,198.2893,0,0.095,721.0160348,112.575
7602,4703.196,1810.237,199.2893,0,0.095,692.4980004,112.575
7603,4703.196,1811.237,200.2893,0,0.095,693.1832767,112.575
7604,4703.196,1812.237,201.2893,0,0.095,708.1539269,112.575
7605,4703.196,1813.237,202.2893,0,0.095,735.2486953,112.575
7606,4703.196,1814.237,203.2893,0,0.095,765.0845686,112.575
7607,4703.196,1815.237,204.2893,0,0.095,789.1746642,112.575
7608,4703.196,1816.237,205.2893,0,0.095,807.3608415,112.575
7609,4703.196,1817.237,206.2893,0,0.095,826.7067169,112.575
7610,4703.196,1818.237,207.2893,0,0.095,845.8944517,112.575
7611,4703.196,1819.237,208.2893,0,0.095,861.8666596,112.575
7612,4703.196,1820.237,209.2893,0,0.095,871.934949,112.575
7613,4703.196,1821.237,210.2893,0,0.095,872.0930897,112.575
7614,4703.196,1822.237,211.2893,0,0.095,807.9934041,112.575
7615,4703.196,1823.237,212.2893,0,0.095,689.2297599,112.575
7616,4703.196,1824.237,213.2893,0.062188,0.095,562.5063685,112.575
7617,4703.196,1825.237,214.2893,0.15426,0.095,468.3072418,112.575
7618,4703.196,1826.237,215.2893,0.16016,0.095,408.530068,112.575
7619,4703.196,1827.237,216.2893,0.1036,0.095,373.6336932,112.575
7620,4703.196,1828.237,217.2893,0.084862,0.095,365.8848002,112.575
7621,4703.196,1829.237,218.2893,0,0.095,387.4446451,112.575
7622,4703.196,1830.237,219.2893,0,0.095,442.3194581,112.575
7623,4703.196,1831.237,220.2893,0.062188,0.095,556.0226009,112.575
7624,4703.196,1832.237,221.2893,0.15426,0.095,622.8633914,112.575
7625,4703.196,1833.237,222.2893,0.16016,0.095,647.9550446,112.575
7626,4703.196,1834.237,223.2893,0.1036,0.095,681.480867,112.575
7627,4703.196,1835.237,224.2893,0.084862,0.095,721.2796026,112.575
7628,4703.196,1836.237,225.2893,0.052101,0.095,742.9448746,112.575
7629,4703.196,1837.237,226.2893,0.014673,0.095,775.6272801,112.575
7630,4703.196,1838.237,227.2893,0,0.095,787.9622524,112.575
7631,4703.196,1839.237,228.2893,0,0.095,785.6428559,112.575
7632,4703.196,1840.237,229.2893,0,0.095,785.748283,112.575
7633,4703.196,1841.237,230.2893,0,0.095,806.7282788,112.575
7634,4703.196,1842.237,231.2893,0,0.095,826.3904356,112.575
7635,4703.196,1843.237,232.2893,0,0.095,845.1564619,112.575
7636,4703.196,1844.237,233.2893,0,0.095,861.9193731,112.575
7637,4703.196,1845.237,234.2893,0,0.095,878.2078623,112.575
7638,4703.196,1846.237,235.2893,0,0.095,839.7269656,112.575
7639,4703.196,1847.237,236.2893,0,0.095,732.8238716,112.575
7640,4703.196,1848.237,237.2893,0,0.095,622.2835423,112.575
7641,4703.196,1849.237,238.2893,0,0.095,553.4923502,112.575
7642,4703.196,1850.237,239.2893,0,0.095,512.3757756,112.575
7643,4703.196,1851.237,240.2893,0,0.095,499.7772354,112.575
7644,4703.196,1852.237,241.2893,0,0.095,519.4393923,112.575
7645,4703.196,1853.237,242.2893,0,0.095,562.6645091,112.575
7646,4703.196,1854.237,243.2893,0.062188,0.095,626.0789184,112.575
7647,4703.196,1855.237,244.2893,0.15426,0.095,713.2671419,112.575
7648,4703.196,1856.237,245.2893,0.16016,0.095,784.6940119,112.575
7649,4703.196,1857.237,246.2893,0.1036,0.095,816.1640055,112.575
7650,4703.196,1858.237,247.2893,0.084862,0.095,834.8773183,112.575
7651,4703.196,1859.237,248.2893,0,0.095,859.3891224,112.575
7652,4703.196,1860.237,249.2893,0,0.095,884.6916298,112.575
7653,4703.196,1861.237,250.2893,0.062188,0.095,904.7227815,112.575
7654,4703.196,1862.237,251.2893,0.15426,0.095,923.4888079,112.575
7655,4703.196,1863.237,252.2893,0.16016,0.095,939.6718699,112.575
7656,4703.196,1864.237,253.2893,0.1036,0.095,949.7928729,112.575
7657,4703.196,1865.237,254.2893,0.084862,0.095,942.4656885,112.575
7658,4703.196,1866.237,255.2893,0.052101,0.095,933.5570973,112.575
7659,4703.196,1867.237,256.2893,0.014673,0.095,922.7508181,112.575
7660,4703.196,1868.237,257.2893,0,0.095,932.9772482,112.575
7661,4703.196,1869.237,258.2893,0,0.095,969.3496026,112.575
7662,4703.196,1870.237,259.2893,0,0.095,926.5989078,112.575
7663,4703.196,1871.237,260.2893,0,0.095,861.3922376,112.575
7664,4703.196,1872.237,261.2893,0,0.095,782.0056205,112.575
7665,4703.196,1873.237,262.2893,0,0.095,725.760255,112.575
7666,4703.196,1874.237,263.2893,0,0.095,694.1321207,112.575
7667,4703.196,1875.237,264.2893,0,0.095,678.0544857,112.575
7668,4703.196,1876.237,265.2893,0,0.095,676.4203655,112.575
7669,4703.196,1877.237,266.2893,0,0.095,690.758453,112.575
7670,4703.196,1878.237,267.2893,0,0.095,728.50136,112.575
7671,4703.196,1879.237,268.2893,0,0.095,827.655561,112.575
7672,4703.196,1880.237,269.2893,0,0.095,908.7290119,112.575
7673,4703.196,1881.237,270.2893,0,0.095,932.0811177,112.575
7674,4703.196,1882.237,271.2893,0,0.095,960.493725,112.575
7675,4703.196,1883.237,272.2893,0,0.095,984.5311071,112.575
7676,4703.196,1884.237,273.2893,0.062188,0.095,1004.562259,112.575
