timestep,demand_water,demand_f,wastewater,temperature,demand_electricity
7272,674.23589,0,0.095,16.437,43.96
7273,675.23589,0,0.095,16.164,43.96
7274,676.23589,0,0.095,16.002,43.96
7275,677.23589,0,0.095,15.912,43.96
7276,678.23589,0,0.095,15.786,43.96
7277,679.23589,0,0.095,16.026,43.96
7278,680.23589,0,0.095,18.17,43.96
7279,681.23589,0,0.095,20.711,43.96
7280,682.23589,0,0.095,22.752,43.96
7281,683.23589,0,0.095,24.09,43.96
7282,684.23589,0,0.095,24.939,43.96
7283,685.23589,0,0.095,25.381,43.96
7284,686.23589,0,0.095,25.401,43.96
7285,687.23589,0,0.095,24.945,43.96
7286,688.23589,0.062188,0.095,23.935,43.96
7287,689.23589,0.15426,0.095,21.415,43.96
7288,690.23589,0.16016,0.095,18.889,43.96
7289,691.23589,0.1036,0.095,18.586,43.96
7290,692.23589,0.084862,0.095,17.989,43.96
7291,693.23589,0,0.095,17.237,43.96
7292,694.23589,0,0.095,16.845,43.96
7293,695.23589,0.062188,0.095,16.801,43.96
7294,696.23589,0.15426,0.095,17.014,43.96
7295,697.23589,0.16016,0.095,17.066,43.96
7296,698.23589,0.1036,0.095,16.901,43.96
7297,699.23589,0.084862,0.095,16.83,45.58
7298,700.23589,0.052101,0.095,16.676,45.58
7299,701.23589,0.014673,0.095,16.527,45.58
7300,702.23589,0,0.095,16.357,45.58
7301,703.23589,0,0.095,16.248,45.58
7302,704.23589,0,0.095,18.258,45.58
7303,705.23589,0,0.095,20.428,45.58
7304,706.23589,0,0.095,21.773,45.58
7305,707.23589,0,0.095,22.558,45.58
7306,708.23589,0,0.095,23.053,45.58
7307,709.23589,0,0.095,23.327,45.58
7308,710.23589,0,0.095,23.279,45.58
7309,711.23589,0,0.095,22.859,45.58
7310,712.23589,0,0.095,21.964,45.58
7311,713.23589,0,0.095,20.336,45.58
7312,50.3267,0,0.095,17.888,45.58
7313,51.3267,0,0.095,17.534,45.58
7314,52.3267,0,0.095,17.311,45.58
7315,53.3267,0,0.095,17.152,45.58
7316,54.3267,0.062188,0.095,16.88,45.58
7317,55.3267,0.15426,0.095,16.626,45.58
7318,56.3267,0.16016,0.095,16.623,45.58
7319,57.3267,0.1036,0.095,16.648,45.58
7320,58.3267,0.084862,0.095,16.687,45.58
7321,59.3267,0,0.095,16.71,45.58
7322,60.3267,0,0.095,16.727,45.58
7323,61.3267,0.062188,0.095,16.658,45.58
7324,62.3267,0.15426,0.095,16.611,45.58
7325,63.3267,0.16016,0.095,16.923,45.58
7326,64.3267,0.1036,0.095,19.224,45.58
7327,65.3267,0.084862,0.095,20.988,45.58
7328,66.3267,0.052101,0.095,22.118,45.58
7329,67.3267,0.014673,0.095,22.836,45.58
7330,68.3267,0,0.095,23.253,45.58
7331,69.3267,0,0.095,23.348,45.58
7332,70.3267,0,0.095,23.253,45.58
7333,71.3267,0,0.095,22.849,45.58
7334,72.3267,0,0.095,22.099,45.58
7335,73.3267,0,0.095,20.621,45.58
7336,74.3267,0,0.095,18.368,45.58
7337,75.3267,0,0.095,17.977,45.58
7338,76.3267,0,0.095,17.733,45.58
7339,77.3267,0,0.095,17.683,45.58
7340,78.3267,0,0.095,17.469,45.58
7341,79.3267,0,0.095,16.923,45.58
7342,80.3267,0,0.095,16.187,45.58
7343,81.3267,0,0.095,15.738,45.58
7344,82.3267,0,0.095,15.393,45.58
7345,83.3267,0,0.095,15.131,45.58
7346,84.3267,0.062188,0.095,15.034,45.58
7347,85.3267,0.15426,0.095,15.071,45.58
7348,86.3267,0.16016,0.095,15.352,45.58
7349,87.3267,0.1036,0.095,15.428,45.58
7350,88.3267,0.084862,0.095,17.344,45.58
7351,89.3267,0,0.095,20.056,45.58
7352,90.3267,0,0.095,22.257,45.58
7353,91.3267,0.062188,0.095,23.603,45.58
7354,92.3267,0.15426,0.095,24.419,45.58
7355,93.3267,0.16016,0.095,24.899,45.58
7356,94.3267,0.1036,0.095,24.904,45.58
7357,95.3267,0.084862,0.095,24.444,45.58
7358,96.3267,0.052101,0.095,23.489,45.58
7359,97.3267,0.014673,0.095,21.099,45.58
7360,98.3267,0,0.095,18.625,45.58
7361,99.3267,0,0.095,17.983,45.58
7362,100.3267,0,0.095,17.493,45.58
7363,101.3267,0,0.095,17.119,45.58
7364,102.3267,0,0.095,16.819,45.58
7365,103.3267,0,0.095,16.573,45.58
7366,104.3267,0,0.095,16.503,45.58
7367,105.3267,0,0.095,16.784,45.58
7368,106.3267,0,0.095,16.864,45.58
7369,107.3267,0,0.095,16.709,45.58
7370,108.3267,0,0.095,16.61,45.58
7371,109.3267,0,0.095,16.466,45.58
7372,110.3267,0,0.095,16.279,45.58
7373,111.3267,0,0.095,16.368,45.58
7374,112.3267,0,0.095,18.499,45.58
7375,113.3267,0,0.095,21.095,45.58
7376,114.3267,0.062188,0.095,23.419,45.58
7377,115.3267,0.15426,0.095,25.175,45.58
7378,116.3267,0.16016,0.095,26.258,45.58
7379,117.3267,0.1036,0.095,26.832,45.58
7380,118.3267,0.084862,0.095,27,45.58
7381,119.3267,0,0.095,26.737,45.58
7382,120.3267,0,0.095,25.871,45.58
7383,121.3267,0.062188,0.095,24.126,45.58
7384,122.3267,0.15426,0.095,21.571,45.58
7385,123.3267,0.16016,0.095,19.523,45.58
7386,124.3267,0.1036,0.095,18.952,45.58
7387,125.3267,0.084862,0.095,19.125,45.58
7388,126.3267,0.052101,0.095,18.921,45.58
7389,127.3267,0.014673,0.095,18.356,45.58
7390,128.3267,0,0.095,17.93,45.58
7391,129.3267,0,0.095,17.562,45.58
7392,130.3267,0,0.095,17.246,45.58
7393,131.3267,0,0.095,16.971,45.58
7394,132.3267,0,0.095,16.798,45.58
7395,133.3267,0,0.095,16.629,45.58
7396,134.3267,0,0.095,16.435,45.58
7397,135.3267,0,0.095,16.521,45.58
7398,136.3267,0,0.095,18.7,45.58
7399,137.3267,0,0.095,21.589,45.58
7400,138.3267,0,0.095,24.472,45.58
7401,139.3267,0,0.095,26.544,45.58
7402,140.3267,0,0.095,27.802,45.58
7403,141.3267,0,0.095,28.405,45.58
7404,142.3267,0,0.095,28.431,45.58
7405,143.3267,0,0.095,28.023,45.58
7406,144.3267,0.062188,0.095,27.01,45.58
7407,145.3267,0.15426,0.095,23.938,45.58
7408,146.3267,0.16016,0.095,21.841,45.58
7409,147.3267,0.1036,0.095,20.719,45.58
7410,148.3267,0.084862,0.095,20.034,45.58
7411,149.3267,0,0.095,19.699,45.58
7412,150.3267,0,0.095,19.692,45.58
7413,151.3267,0.062188,0.095,19.697,45.58
7414,152.3267,0.15426,0.095,19.323,45.58
7415,153.3267,0.16016,0.095,18.975,45.58
7416,154.3267,0.1036,0.095,18.622,45.58
7417,155.3267,0.084862,0.095,18.324,45.58
7418,156.3267,0.052101,0.095,18.091,45.58
7419,157.3267,0.014673,0.095,17.892,45.58
7420,158.3267,0,0.095,17.674,45.58
7421,159.3267,0,0.095,17.64,45.58
7422,160.3267,0,0.095,19.449,45.58
7423,161.3267,0,0.095,22.219,45.58
7424,162.3267,0,0.095,25.066,45.58
7425,163.3267,0,0.095,26.904,45.58
7426,164.3267,0,0.095,27.924,45.58
7427,165.3267,0,0.095,28.303,45.58
7428,166.3267,0,0.095,28.24,45.58
7429,167.3267,0,0.095,27.799,45.58
7430,168.3267,0,0.095,26.829,45.58
7431,169.3267,0,0.095,23.97,45.58
7432,170.3267,0,0.095,21.776,45.58
7433,171.3267,0,0.095,21.492,45.58
7434,172.3267,0,0.095,21.648,45.58
7435,173.3267,0,0.095,20.95,45.58
7436,174.3267,0.062188,0.095,20.255,45.58
7437,175.3267,0.15426,0.095,19.666,45.58
7438,176.3267,0.16016,0.095,19.103,45.58
7439,177.3267,0.1036,0.095,18.655,45.58
7440,178.3267,0.084862,0.095,18.391,45.58
7441,179.3267,0,0.095,18.331,45.58
7442,180.3267,0,0.095,18.324,45.58
7443,181.3267,0.062188,0.095,18.233,45.58
7444,182.3267,0.15426,0.095,17.989,45.58
7445,183.3267,0.16016,0.095,17.833,45.58
7446,184.3267,0.1036,0.095,19.561,45.58
7447,185.3267,0.084862,0.095,22.358,45.58
7448,186.3267,0.052101,0.095,24.911,45.58
7449,187.3267,0.014673,0.095,26.448,45.58
7450,188.3267,0,0.095,27.351,45.58
7451,189.3267,0,0.095,27.876,45.58
7452,190.3267,0,0.095,27.958,45.58
7453,191.3267,0,0.095,27.628,45.58
7454,192.3267,0,0.095,26.804,45.58
7455,193.3267,0,0.095,23.685,45.58
7456,194.3267,0,0.095,21.565,45.58
7457,195.3267,0,0.095,21.608,45.58
7458,196.3267,0,0.095,21.278,45.58
7459,197.3267,0,0.095,20.715,45.58
7460,198.3267,0,0.095,20.293,45.58
7461,58.2893,0,0.095,19.884,45.58
7462,59.2893,0,0.095,19.576,45.58
7463,60.2893,0,0.095,19.407,45.58
7464,61.2893,0,0.095,19.185,45.58
7465,62.2893,0,0.095,18.925,45.58
7466,63.2893,0.062188,0.095,18.684,45.58
7467,64.2893,0.15426,0.095,18.342,45.58
7468,65.2893,0.16016,0.095,18.044,45.58
7469,66.2893,0.1036,0.095,17.944,45.58
7470,67.2893,0.084862,0.095,19.408,45.58
7471,68.2893,0,0.095,22.13,45.58
7472,69.2893,0,0.095,24.947,45.58
7473,70.2893,0.062188,0.095,26.904,45.58
7474,71.2893,0.15426,0.095,28.106,45.58
7475,72.2893,0.16016,0.095,28.857,45.58
7476,73.2893,0.1036,0.095,28.936,45.58
7477,74.2893,0.084862,0.095,28.505,45.58
7478,75.2893,0.052101,0.095,27.461,45.58
7479,76.2893,0.014673,0.095,24.785,45.58
7480,77.2893,0,0.095,23.273,45.58
7481,78.2893,0,0.095,21.877,45.58
7482,79.2893,0,0.095,20.679,45.58
7483,80.2893,0,0.095,20.467,45.58
7484,81.2893,0,0.095,20.766,45.58
7485,82.2893,0,0.095,20.26,45.58
7486,83.2893,0,0.095,19.771,45.58
7487,84.2893,0,0.095,19.504,45.58
7488,85.2893,0,0.095,19.167,45.58
7489,86.2893,0,0.095,18.892,45.58
7490,87.2893,0,0.095,18.697,45.58
7491,88.2893,0,0.095,18.41,45.58
7492,89.2893,0,0.095,18.082,45.58
7493,90.2893,0,0.095,17.962,45.58
7494,91.2893,0,0.095,19.431,45.58
7495,92.2893,0,0.095,21.993,45.58
7496,93.2893,0.062188,0.095,24.63,45.58
7497,94.2893,0.15426,0.095,26.601,45.58
7498,95.2893,0.16016,0.095,27.761,45.58
7499,96.2893,0.1036,0.095,28.384,45.58
7500,97.2893,0.084862,0.095,28.455,45.58
7501,98.2893,0,0.095,28.037,45.58
7502,99.2893,0,0.095,26.952,45.58
7503,100.2893,0.062188,0.095,25.238,45.58
7504,101.2893,0.15426,0.095,23.283,45.58
7505,102.2893,0.16016,0.095,21.502,45.58
7506,103.2893,0.1036,0.095,20.925,45.58
7507,104.2893,0.084862,0.095,21.295,45.58
7508,105.2893,0.052101,0.095,21.007,45.58
7509,106.2893,0.014673,0.095,20.576,45.58
7510,107.2893,0,0.095,20.325,45.58
7511,108.2893,0,0.095,20.068,45.58
7512,109.2893,0,0.095,19.768,45.58
7513,110.2893,0,0.095,19.483,45.58
7514,111.2893,0,0.095,19.303,45.58
7515,112.2893,0,0.095,19.206,45.58
7516,113.2893,0,0.095,18.983,45.58
7517,114.2893,0,0.095,18.881,45.58
7518,115.2893,0,0.095,20.416,45.58
7519,116.2893,0,0.095,22.82,45.58
7520,117.2893,0,0.095,25.294,45.58
7521,118.2893,0,0.095,26.791,45.58
7522,119.2893,0,0.095,27.651,45.58
7523,120.2893,0,0.095,28.268,45.58
7524,121.2893,0,0.095,28.305,45.58
7525,122.2893,0,0.095,28.13,45.58
7526,123.2893,0.062188,0.095,27.388,45.58
7527,124.2893,0.15426,0.095,24.162,45.58
7528,125.2893,0.16016,0.095,22.083,45.58
7529,126.2893,0.1036,0.095,21.619,45.58
7530,127.2893,0.084862,0.095,21.97,45.58
7531,128.2893,0,0.095,21.484,45.58
7532,129.2893,0,0.095,21.089,45.58
7533,130.2893,0.062188,0.095,20.695,45.58
7534,131.2893,0.15426,0.095,20.362,45.58
7535,132.2893,0.16016,0.095,19.838,45.58
7536,133.2893,0.1036,0.095,19.236,45.58
7537,134.2893,0.084862,0.095,18.792,45.58
7538,135.2893,0.052101,0.095,18.481,45.58
7539,136.2893,0.014673,0.095,18.3,45.58
7540,137.2893,0,0.095,18.175,45.58
7541,138.2893,0,0.095,18.133,45.58
7542,139.2893,0,0.095,20.01,45.58
7543,140.2893,0,0.095,22.948,45.58
7544,141.2893,0,0.095,25.698,45.58
7545,142.2893,0,0.095,27.464,45.58
7546,143.2893,0,0.095,28.275,45.58
7547,144.2893,0,0.095,28.558,45.58
7548,145.2893,0,0.095,28.4,45.58
7549,146.2893,0,0.095,27.812,45.58
7550,147.2893,0,0.095,26.731,45.58
7551,148.2893,0,0.095,23.527,45.58
7552,149.2893,0,0.095,21.315,45.58
7553,150.2893,0,0.095,21.271,45.58
7554,151.2893,0,0.095,20.53,45.58
7555,152.2893,0,0.095,19.94,45.58
7556,153.2893,0.062188,0.095,19.281,45.58
7557,154.2893,0.15426,0.095,18.621,45.58
7558,155.2893,0.16016,0.095,18.022,45.58
7559,156.2893,0.1036,0.095,17.625,45.58
7560,157.2893,0.084862,0.095,17.339,45.58
7561,158.2893,0,0.095,16.946,45.58
7562,159.2893,0,0.095,16.55,45.58
7563,160.2893,0.062188,0.095,16.189,45.58
7564,161.2893,0.15426,0.095,15.848,45.58
7565,162.2893,0.16016,0.095,15.664,45.58
7566,163.2893,0.1036,0.095,17.612,45.58
7567,164.2893,0.084862,0.095,20.582,45.58
7568,165.2893,0.052101,0.095,23.535,45.58
7569,166.2893,0.014673,0.095,25.427,45.58
7570,167.2893,0,0.095,26.396,45.58
7571,168.2893,0,0.095,26.841,45.58
7572,169.2893,0,0.095,26.934,45.58
7573,170.2893,0,0.095,26.656,45.58
7574,171.2893,0,0.095,25.774,45.58
7575,172.2893,0,0.095,22.719,45.58
7576,173.2893,0,0.095,20.171,45.58
7577,174.2893,0,0.095,19.477,45.58
7578,175.2893,0,0.095,19.791,45.58
7579,176.2893,0,0.095,19.404,45.58
7580,177.2893,0,0.095,19.177,45.58
7581,178.2893,0,0.095,18.858,45.58
7582,179.2893,0,0.095,18.554,45.58
7583,180.2893,0,0.095,18.233,45.58
7584,181.2893,0,0.095,18.028,45.58
7585,182.2893,0,0.095,17.964,45.58
7586,183.2893,0.062188,0.095,17.896,45.58
7587,184.2893,0.15426,0.095,17.796,45.58
7588,185.2893,0.16016,0.095,17.658,45.58
7589,186.2893,0.1036,0.095,17.682,45.58
7590,187.2893,0.084862,0.095,19.15,45.58
7591,188.2893,0,0.095,21.332,45.58
7592,189.2893,0,0.095,23.836,45.58
7593,190.2893,0.062188,0.095,25.655,45.58
7594,191.2893,0.15426,0.095,26.897,45.58
7595,192.2893,0.16016,0.095,27.702,45.58
7596,193.2893,0.1036,0.095,27.971,45.58
7597,194.2893,0.084862,0.095,27.661,45.58
7598,195.2893,0.052101,0.095,26.69,45.58
7599,196.2893,0.014673,0.095,23.57,45.58
7600,197.2893,0,0.095,21.508,45.58
7601,198.2893,0,0.095,21.322,45.58
7602,199.2893,0,0.095,21.863,45.58
7603,200.2893,0,0.095,21.85,45.58
7604,201.2893,0,0.095,21.566,45.58
7605,202.2893,0,0.095,21.052,45.58
7606,203.2893,0,0.095,20.486,45.58
7607,204.2893,0,0.095,20.029,45.58
7608,205.2893,0,0.095,19.684,45.58
7609,206.2893,0,0.095,19.317,45.58
7610,207.2893,0,0.095,18.953,45.58
7611,208.2893,0,0.095,18.65,45.58
7612,209.2893,0,0.095,18.459,45.58
7613,210.2893,0,0.095,18.456,45.58
7614,211.2893,0,0.095,19.672,45.58
7615,212.2893,0,0.095,21.925,45.58
7616,213.2893,0.062188,0.095,24.329,45.58
7617,214.2893,0.15426,0.095,26.116,45.58
7618,215.2893,0.16016,0.095,27.25,45.58
7619,216.2893,0.1036,0.095,27.912,45.58
7620,217.2893,0.084862,0.095,28.059,45.58
7621,218.2893,0,0.095,27.65,45.58
7622,219.2893,0,0.095,26.609,45.58
7623,220.2893,0.062188,0.095,24.452,45.58
7624,221.2893,0.15426,0.095,23.184,45.58
7625,222.2893,0.16016,0.095,22.708,45.58
7626,223.2893,0.1036,0.095,22.072,45.58
7627,224.2893,0.084862,0.095,21.317,45.58
7628,225.2893,0.052101,0.095,20.906,45.58
7629,226.2893,0.014673,0.095,20.286,45.58
7630,227.2893,0,0.095,20.052,45.58
7631,228.2893,0,0.095,20.096,45.58
7632,229.2893,0,0.095,20.094,45.58
7633,230.2893,0,0.095,19.696,45.58
7634,231.2893,0,0.095,19.323,45.58
7635,232.2893,0,0.095,18.967,45.58
7636,233.2893,0,0.095,18.649,45.58
7637,234.2893,0,0.095,18.34,45.58
7638,235.2893,0,0.095,19.07,45.58
7639,236.2893,0,0.095,21.098,45.58
7640,237.2893,0,0.095,23.195,45.58
7641,238.2893,0,0.095,24.5,45.58
7642,239.2893,0,0.095,25.28,45.58
7643,240.2893,0,0.095,25.519,45.58
7644,241.2893,0,0.095,25.146,45.58
7645,242.2893,0,0.095,24.326,45.58
7646,243.2893,0.062188,0.095,23.123,45.58
7647,244.2893,0.15426,0.095,21.469,45.58
7648,245.2893,0.16016,0.095,20.114,45.58
7649,246.2893,0.1036,0.095,19.517,45.58
7650,247.2893,0.084862,0.095,19.162,45.58
7651,248.2893,0,0.095,18.697,45.58
7652,249.2893,0,0.095,18.217,45.58
7653,250.2893,0.062188,0.095,17.837,45.58
7654,251.2893,0.15426,0.095,17.481,45.58
7655,252.2893,0.16016,0.095,17.174,45.58
7656,253.2893,0.1036,0.095,16.982,45.58
7657,254.2893,0.084862,0.095,17.121,45.58
7658,255.2893,0.052101,0.095,17.29,45.58
7659,256.2893,0.014673,0.095,17.495,45.58
7660,257.2893,0,0.095,17.301,45.58
7661,258.2893,0,0.095,16.611,45.58
7662,259.2893,0,0.095,17.422,45.58
7663,260.2893,0,0.095,18.659,45.58
7664,261.2893,0,0.095,20.165,45.58
7665,262.2893,0,0.095,21.232,45.58
7666,263.2893,0,0.095,21.832,45.58
7667,264.2893,0,0.095,22.137,45.58
7668,265.2893,0,0.095,22.168,45.58
7669,266.2893,0,0.095,21.896,45.58
7670,267.2893,0,0.095,21.18,45.58
7671,268.2893,0,0.095,19.299,45.58
7672,269.2893,0,0.095,17.761,45.58
7673,270.2893,0,0.095,17.318,45.58
7674,271.2893,0,0.095,16.779,45.58
7675,272.2893,0,0.095,16.323,45.58
7676,273.2893,0.062188,0.095,15.943,45.58
7677,274.2893,0.15426,0.095,15.57,45.58
7678,275.2893,0.16016,0.095,15.25,45.58
7679,276.2893,0.1036,0.095,15.021,45.58
7680,277.2893,0.084862,0.095,14.757,45.58
7681,0,0,0.095,14.489,45.58
7682,0,0,0.095,14.242,45.58
7683,0,0.062188,0.095,13.963,45.58
7684,0,0.15426,0.095,13.589,45.58
7685,0,0.16016,0.095,13.258,45.58
7686,0,0.1036,0.095,14.448,45.58
7687,0,0.084862,0.095,16.613,45.58
7688,0,0.052101,0.095,18.948,45.58
7689,0,0.014673,0.095,20.868,45.58
7690,0,0,0.095,22.088,45.58
7691,0,0,0.095,22.722,45.58
7692,50.23589,0,0.095,22.827,45.58
7693,51.23589,0,0.095,22.369,45.58
7694,52.23589,0,0.095,21.188,45.58
7695,53.23589,0,0.095,18.424,45.58
7696,54.23589,0,0.095,16.299,45.58
7697,55.23589,0,0.095,15.301,45.58
7698,56.23589,0,0.095,14.441,45.58
7699,57.23589,0,0.095,13.687,45.58
7700,58.23589,0,0.095,13.014,45.58
7701,59.23589,0,0.095,12.416,45.58
7702,60.23589,0,0.095,11.982,45.58
7703,61.23589,0,0.095,11.745,45.58
7704,62.23589,0,0.095,11.601,45.58
7705,63.23589,0,0.095,11.489,45.58
7706,64.23589,0.062188,0.095,11.355,45.58
7707,65.23589,0.15426,0.095,11.146,45.58
7708,66.23589,0.16016,0.095,10.875,45.58
7709,67.23589,0.1036,0.095,10.692,45.58
7710,68.23589,0.084862,0.095,12.245,45.58
7711,69.23589,0,0.095,14.869,45.58
7712,70.23589,0,0.095,17.675,45.58
7713,71.23589,0.062188,0.095,19.708,45.58
7714,72.23589,0.15426,0.095,20.878,45.58
7715,73.23589,0.16016,0.095,21.451,45.58
7716,74.23589,0.1036,0.095,21.564,45.58
7717,75.23589,0.084862,0.095,21.163,45.58
7718,76.23589,0.052101,0.095,19.805,45.58
7719,77.23589,0.014673,0.095,15.835,45.58
7720,78.23589,0,0.095,14.137,45.58
7721,79.23589,0,0.095,14.234,45.58
7722,80.23589,0,0.095,13.366,45.58
7723,81.23589,0,0.095,12.6,45.58
7724,82.23589,0,0.095,11.92,45.58
7725,83.23589,0,0.095,11.305,45.58
7726,84.23589,0,0.095,10.839,45.58
7727,85.23589,0,0.095,10.502,45.58
7728,86.23589,0,0.095,10.181,45.58
7729,87.23589,0,0.095,9.899,45.58
7730,88.23589,0,0.095,9.672,45.58
7731,89.23589,0,0.095,9.527,45.58
7732,90.23589,0,0.095,9.354,45.58
7733,91.23589,0,0.095,9.215,45.58
7734,92.23589,0,0.095,11.006,45.58
7735,93.23589,0,0.095,14.084,45.58
7736,94.23589,0.062188,0.095,16.82,45.58
7737,95.23589,0.15426,0.095,18.833,45.58
7738,96.23589,0.16016,0.095,20.061,45.58
7739,97.23589,0.1036,0.095,20.818,45.58
7740,98.23589,0.084862,0.095,21.1,45.58
7741,99.23589,0,0.095,20.866,45.58
7742,100.23589,0,0.095,19.633,45.58
7743,101.23589,0.062188,0.095,16.665,45.58
7744,102.23589,0.15426,0.095,15.873,45.58
7745,103.23589,0.16016,0.095,15.166,45.58
7746,104.23589,0.1036,0.095,13.635,45.58
7747,105.23589,0.084862,0.095,12.32,45.58
7748,106.23589,0.052101,0.095,11.574,45.58
7749,107.23589,0.014673,0.095,11.09,45.58
7750,108.23589,0,0.095,10.981,45.58
7751,109.23589,0,0.095,10.92,45.58
7752,110.23589,0,0.095,10.677,45.58
7753,111.23589,0,0.095,10.502,45.58
7754,112.23589,0,0.095,10.308,45.58
7755,113.23589,0,0.095,10.062,45.58
7756,114.23589,0,0.095,9.974,45.58
7757,115.23589,0,0.095,10.07,45.58
7758,116.23589,0,0.095,12.283,45.58
7759,117.23589,0,0.095,15.193,45.58
7760,118.23589,0,0.095,17.815,45.58
7761,119.23589,0,0.095,19.655,45.58
7762,120.23589,0,0.095,20.914,45.58
7763,121.23589,0,0.095,21.687,45.58
7764,122.23589,0,0.095,21.985,45.58
7765,123.23589,0,0.095,21.755,45.58
7766,124.23589,0.062188,0.095,20.37,45.58
7767,125.23589,0.15426,0.095,18.145,45.58
7768,126.23589,0.16016,0.095,17.496,45.58
7769,127.23589,0.1036,0.095,16.646,45.58
7770,128.23589,0.084862,0.095,14.888,45.58
7771,129.23589,0,0.095,12.889,45.58
7772,130.23589,0,0.095,11.418,45.58
7773,131.23589,0.062188,0.095,10.629,45.58
7774,132.23589,0.15426,0.095,10.223,45.58
7775,133.23589,0.16016,0.095,9.998,45.58
7776,134.23589,0.1036,0.095,9.869,45.58
7777,135.23589,0.084862,0.095,9.8,45.58
7778,136.23589,0.052101,0.095,9.726,45.58
7779,137.23589,0.014673,0.095,9.657,45.58
7780,138.23589,0,0.095,9.535,45.58
7781,139.23589,0,0.095,9.561,45.58
7782,140.23589,0,0.095,11.8,45.58
7783,141.23589,0,0.095,14.772,45.58
7784,142.23589,0,0.095,17.411,45.58
7785,143.23589,0,0.095,19.555,45.58
7786,144.23589,0,0.095,20.648,45.58
7787,145.23589,0,0.095,20.934,45.58
7788,146.23589,0,0.095,21.087,45.58
7789,147.23589,0,0.095,20.521,45.58
7790,148.23589,0,0.095,18.936,45.58
7791,149.23589,0,0.095,17.467,45.58
7792,150.23589,0,0.095,15.671,45.58
7793,151.23589,0,0.095,14.282,45.58
7794,152.23589,0,0.095,13.571,45.58
7795,153.23589,0,0.095,13.257,45.58
7796,154.23589,0.062188,0.095,13.105,45.58
7797,155.23589,0.15426,0.095,12.538,45.58
7798,156.23589,0.16016,0.095,12.346,45.58
7799,157.23589,0.1036,0.095,12.228,45.58
7800,158.23589,0.084862,0.095,11.935,45.58
7801,159.23589,0,0.095,11.874,45.58
7802,160.23589,0,0.095,11.695,45.58
7803,161.23589,0.062188,0.095,11.652,45.58
7804,162.23589,0.15426,0.095,11.628,45.58
7805,163.23589,0.16016,0.095,11.563,45.58
7806,164.23589,0.1036,0.095,12.056,45.58
7807,165.23589,0.084862,0.095,14.161,45.58
7808,166.23589,0.052101,0.095,16.875,45.58
7809,167.23589,0.014673,0.095,19.087,45.58
7810,168.23589,0,0.095,20.604,45.58
7811,169.23589,0,0.095,21.284,45.58
7812,170.23589,0,0.095,21.365,45.58
7813,171.23589,0,0.095,20.97,45.58
7814,172.23589,0,0.095,19.453,45.58
7815,173.23589,0,0.095,15.527,45.58
7816,174.23589,0,0.095,13.382,45.58
7817,175.23589,0,0.095,12.832,45.58
7818,176.23589,0,0.095,12.748,45.58
7819,177.23589,0,0.095,12.974,45.58
7820,178.23589,0,0.095,12.907,45.58
7821,179.23589,0,0.095,12.32,45.58
7822,180.23589,0,0.095,11.897,45.58
7823,181.23589,0,0.095,11.529,45.58
7824,182.23589,0,0.095,11.238,45.58
7825,183.23589,0,0.095,11.019,45.58
7826,184.23589,0.062188,0.095,10.754,45.58
7827,185.23589,0.15426,0.095,10.616,45.58
7828,186.23589,0.16016,0.095,10.412,45.58
7829,187.23589,0.1036,0.095,10.332,45.58
7830,188.23589,0.084862,0.095,12.494,45.58
7831,189.23589,0,0.095,15.044,45.58
7832,190.23589,0,0.095,17.424,45.58
7833,191.23589,0.062188,0.095,18.916,45.58
7834,192.23589,0.15426,0.095,19.757,45.58
7835,193.23589,0.16016,0.095,20.222,45.58
7836,194.23589,0.1036,0.095,20.175,45.58
7837,195.23589,0.084862,0.095,19.632,45.58
7838,196.23589,0.052101,0.095,18.551,45.58
7839,197.23589,0.014673,0.095,15.678,45.58
7840,198.23589,0,0.095,14.16,45.58
7841,199.23589,0,0.095,14.003,45.58
7842,200.23589,0,0.095,14,45.58
7843,201.23589,0,0.095,13.256,45.58
7844,202.23589,0,0.095,13.074,45.58
7845,203.23589,0,0.095,12.792,45.58
7846,204.23589,0,0.095,12.308,45.58
7847,205.23589,0,0.095,12.053,45.58
7848,206.23589,0,0.095,11.888,45.58
7849,207.23589,0,0.095,11.791,45.58
7850,208.23589,0,0.095,11.726,45.58
7851,209.23589,0,0.095,11.489,45.58
7852,210.23589,0,0.095,11.308,45.58
7853,211.23589,0,0.095,11.442,45.58
7854,212.23589,0,0.095,12.987,45.58
7855,213.23589,0,0.095,15.398,45.58
7856,214.23589,0.062188,0.095,17.753,45.58
7857,215.23589,0.15426,0.095,19.286,45.58
7858,216.23589,0.16016,0.095,20.281,45.58
